"","ObjectID","Loc_name","Shape","Status","Score","Match_type","Match_addr","LongLabel","ShortLabel","Addr_type","Type","PlaceName","Place_addr","Phone","URL","Rank","AddBldg","AddNum","AddNumFrom","AddNumTo","AddRange","Side","StPreDir","StPreType","StName","StType","StDir","BldgType","BldgName","LevelType","LevelName","UnitType","UnitName","SubAddr","StAddr","Block","Sector","Nbrhd","District","City","MetroArea","Subregion","Region","RegionAbbr","Territory","Zone","Postal","PostalExt","Country","LangCode","Distance","X","Y","DisplayX","DisplayY","Xmin","Xmax","Ymin","Ymax","ARC_Address","ARC_Address2","ARC_Address3","ARC_Neighborhood","ARC_City","ARC_Subregion","ARC_Region","ARC_Postal","ARC_PostalExt","ARC_CountryCode","ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ARCHSTONE","RMPROPID","PROPNAME","ENTTYPE","PROPTYPE","REGION_1","MARKETID","MARKET","SUBMARKETID","SUBMARKET","SVPID","SVP","SVP2","SVP_EMAIL","VPPMID","VPPM_EMPLID","VPPM","VPPM2","VPPM_EMAIL","RMMNGRID","RM_EMPLID","RM","RM2","RM_EMAIL","IO","SIO","FACSM","FINSM","REVMGR","ACQUISITION_DATE","ADDRESS","CITY_1","STATE","ZIP","YOC","CONSTTYPE","STATUS_1","STATUSID","CONSOLIDATION","CONSOLIDATIONID","UNITS","SQFT","STUDIO","ONEBR","TWOBR","THREEBR","OTHER","OCCINCL","DASHINCL","HOTLIST","WATCHLIST","REHABLIST","LEASUPLIST","DISPOLIST","INACTIVE","LRO","COMLINK","COMPLIANTEMAIL","ASNPROPID","MASTERENTITYID","LSHLDTHRESHOLD","MRTHRESHOLD","BISTATUS","BISTATUS_DESC","BIASSETTYPE","BIASSETTYPE_DESC","PHONE_1","YEARBUILT","CONSTRUCTIONDATE","DISPOSED","LATITUDE","LONGITUDE","OccUnits","NonRevUnits","AffordableUnits","AdultResidents","CITY","Walkscore","TransitScore"
"1237",1237,"World","E6100000010CD8A2CC06591855C0982B1182B7E24040","M",99.55,"A","215 North Ave NE, Atlanta, Georgia, 30308","215 North Ave NE, Atlanta, GA, 30308, USA","215 North Ave NE","StreetAddress","","","215 North Ave NE, Atlanta, Georgia, 30308",NA,NA,20,NA,215,211,215,"211-215","R","",NA,"North","Ave","NE",NA,NA,NA,NA,NA,NA,NA,"215 North Ave NE",NA,NA,"Bedford Pine",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30308,NA,"USA","ENG",0,-84.38043375,33.77122522,-84.38043375,33.77122522,-84.38143375,-84.37943375,33.77022522,33.77222522,"215 NORTH AVENUE",NA,NA,NA,"ATLANTA",NA,"GA",30308,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40832,"ZZ SAVANNAH MIDTOWN           ","SLD","Residential","Florida",3285,"Atlanta",4877,"Atl-Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-03-31,"215 NORTH AVENUE","ATLANTA","GA",30308,"2000","Mid-Rise","Disposition","DSP     ","REIT - Res",1,322,314469,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40832,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 874-5252 ",2000,"2000",2013-08-06,NA,NA,NA,NA,NA,NA,"Atlanta",85,65
"1238",1238,"World","E6100000010C50D36650381B55C0D872FAF645E84040","M",99.55,"A","100 Noble Creek Dr NW, Atlanta, Georgia, 30327","100 Noble Creek Dr NW, Atlanta, GA, 30327, USA","100 Noble Creek Dr NW","StreetAddress","","","100 Noble Creek Dr NW, Atlanta, Georgia, 30327",NA,NA,20,NA,100,299,100,"100-299","R","",NA,"Noble Creek","Dr","NW",NA,NA,NA,NA,NA,NA,NA,"100 Noble Creek Dr NW",NA,NA,"",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30327,NA,"USA","ENG",0,-84.42531214,33.81463516,-84.42531214,33.81463516,-84.42631214,-84.42431214,33.81363516,33.81563516,"100 NOBLE CREEK DRIVE",NA,NA,NA,"ATLANTA",NA,"GA",30327,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40833,"ZZ COLLIER RIDGE              ","SLD","Residential","Florida",3285,"Atlanta",5039,"Atlanta Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-20,"100 NOBLE CREEK DRIVE","ATLANTA","GA",30327,NA,"Garden","Disposition","DSP     ","REIT - Res",1,300,426012,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40833,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 351-8548 ",1985,NA,2008-06-27,NA,NA,NA,NA,NA,NA,"Atlanta",42,34
"1239",1239,"World","E6100000010C20A975B0181455C0E0B806CF67ED4040","M",99.55,"A","100 Windmont Dr NE, Atlanta, Georgia, 30329","100 Windmont Dr NE, Atlanta, GA, 30329, USA","100 Windmont Dr NE","StreetAddress","","","100 Windmont Dr NE, Atlanta, Georgia, 30329",NA,NA,20,NA,100,398,100,"100-398","L","",NA,"Windmont","Dr","NE",NA,NA,NA,NA,NA,NA,NA,"100 Windmont Dr NE",NA,NA,"",NA,"Atlanta","Atlanta Metro Area","Dekalb","Georgia","GA",NA,"",30329,NA,"USA","ENG",0,-84.31400692,33.85473049,-84.31400692,33.85473049,-84.31500692,-84.31300692,33.85373049,33.85573049,"100 WINDMONT DRIVE",NA,NA,NA,"ATLANTA",NA,"GA",30329,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40834,"ZZ WINDMONT                   ","SLD","Residential","Florida",3285,"Atlanta",5039,"Atlanta Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-01-19,"100 WINDMONT DRIVE","ATLANTA","GA",30329,NA,"Garden","Disposition","DSP     ","REIT - Res",1,178,149960,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40834,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 321-7995 ",1988,NA,2009-08-04,NA,NA,NA,NA,NA,NA,"Atlanta",63,40
"1240",1240,"World","E6100000010CC80312C64F1455C0187151658CF14040","M",99.53,"A","2432 Johnson Ferry Rd NE, Atlanta, Georgia, 30341","2432 Johnson Ferry Rd NE, Atlanta, GA, 30341, USA","2432 Johnson Ferry Rd NE","StreetAddress","","","2432 Johnson Ferry Rd NE, Atlanta, Georgia, 30341",NA,NA,20,NA,2432,2442,2430,"2430-2442","R","",NA,"Johnson Ferry","Rd","NE",NA,NA,NA,NA,NA,NA,NA,"2432 Johnson Ferry Rd NE",NA,NA,"",NA,"Atlanta","Atlanta Metro Area","Dekalb","Georgia","GA",NA,"",30341,NA,"USA","ENG",0,-84.317369,33.88709704,-84.317369,33.88709704,-84.318369,-84.316369,33.88609704,33.88809704,"2432 JOHNSON FERRY ROAD",NA,NA,NA,"CHAMBLEE",NA,"GA",30341,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40835,"ZZ PROMENADE AT PEACHTREE     ","SLD","Residential","Florida",3285,"Atlanta",4883,"Perimeter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-06-25,"2432 JOHNSON FERRY ROAD","CHAMBLEE","GA",30341,"2001","Garden","Disposition","DSP     ","REIT - Res",1,406,427115,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40835,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(770) 455-4877 ",2001,"2001",2013-03-28,NA,NA,NA,NA,NA,NA,"Atlanta",43,44
"1241",1241,"World","E6100000010C84B60177F70F55C0F831B72C330D4140","M",100,"A","1800 Deerfield Pt, Alpharetta, Georgia, 30004","1800 Deerfield Pt, Alpharetta, GA, 30004, USA","1800 Deerfield Pt","StreetAddress","","","1800 Deerfield Pt, Alpharetta, Georgia, 30004",NA,NA,20,NA,1800,1898,1800,"1800-1898","R","",NA,"Deerfield","Pt","",NA,NA,NA,NA,NA,NA,NA,"1800 Deerfield Pt",NA,NA,"",NA,"Alpharetta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30004,NA,"USA","ENG",0,-84.24947906,34.10312423,-84.24947906,34.10312423,-84.25047906,-84.24847906,34.10212423,34.10412423,"1800 DEERFIELD POINT",NA,NA,NA,"ALPHARETTA",NA,"GA",30004,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40836,"ZZ STONELEIGH AT DEERFIELD    ","SLD","Residential","Florida",3285,"Atlanta",5039,"Atlanta Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-30,"1800 DEERFIELD POINT","ALPHARETTA","GA",30004,"2003","Garden","Disposition","DSP     ","REIT - Res",1,370,351264,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40836,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(770) 569-2474 ",2003,"2003",2012-08-29,NA,NA,NA,NA,NA,NA,"Alpharetta",11,NA
"1242",1242,"World","E6100000010CB8C3C307D81755C090A3BD5773E14040","M",100,"A","433 Highland Ave NE, Atlanta, Georgia, 30312","433 Highland Ave NE, Atlanta, GA, 30312, USA","433 Highland Ave NE","PointAddress","","","433 Highland Ave NE, Atlanta, Georgia, 30312",NA,NA,20,NA,433,NA,NA,"","L","",NA,"Highland","Ave","NE",NA,NA,NA,NA,NA,NA,NA,"433 Highland Ave NE",NA,NA,"Bedford Pine",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30312,NA,"USA","ENG",0,-84.37256044,33.76133248,-84.37257,33.76089,-84.37357,-84.37157,33.75989,33.76189,"433 HIGHLAND AVE. NORTHEAST",NA,NA,NA,"ATLANTA",NA,"GA",30312,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40838,"ZZ CITY VIEW                  ","SLD","Residential","Florida",3285,"Atlanta",4877,"Atl-Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-03-08,"433 HIGHLAND AVE. NORTHEAST","ATLANTA","GA",30312,"2003","Mid & High Rises","Disposition","DSP     ","REIT - Res",1,202,182709,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40838,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 223-9260 ",2003,"2003",2013-03-05,NA,NA,NA,NA,NA,NA,"Atlanta",86,52
"1243",1243,"World","E6100000010CB8C3C307D81755C090A3BD5773E14040","M",100,"A","433 Highland Ave NE, Atlanta, Georgia, 30312","433 Highland Ave NE, Atlanta, GA, 30312, USA","433 Highland Ave NE","PointAddress","","","433 Highland Ave NE, Atlanta, Georgia, 30312",NA,NA,20,NA,433,NA,NA,"","L","",NA,"Highland","Ave","NE",NA,NA,NA,NA,NA,NA,NA,"433 Highland Ave NE",NA,NA,"Bedford Pine",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30312,NA,"USA","ENG",0,-84.37256044,33.76133248,-84.37257,33.76089,-84.37357,-84.37157,33.75989,33.76189,"433 HIGHLAND AVENUE NORTHEAST",NA,NA,NA,"ATLANTA",NA,"GA",30312,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40839,"ZZ CITY VIEW - RETAIL         ","SLD","Retail","Florida",3285,"Atlanta",4877,"Atl-Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jennifer Turner",NA,2005-03-08,"433 HIGHLAND AVENUE NORTHEAST","ATLANTA","GA",30312,NA,"Retail","Disposition","DSP     ","REIT - Ret",2,1,10880,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N","Y","N","N","N",NA,40839,NA,NA,"DSP       ","Disposition                             ","RTC       ","Retail Consolidated                     ","(404) 223-9260 ",2003,NA,2013-03-05,NA,NA,NA,NA,NA,NA,"Atlanta",86,52
"1244",1244,"World","E6100000010CFC0AEF2B7C1855C00098FBE9E1E24040","M",98.38,"A","144 Ponce de Leon Ave NE, Atlanta, Georgia, 30308","144 Ponce de Leon Ave NE, Atlanta, GA, 30308, USA","144 Ponce de Leon Ave NE","StreetAddress","","","144 Ponce de Leon Ave NE, Atlanta, Georgia, 30308",NA,NA,20,NA,144,120,144,"120-144","L","",NA,"Ponce de Leon","Ave","NE",NA,NA,NA,NA,NA,NA,NA,"144 Ponce de Leon Ave NE",NA,NA,"Midtown",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30308,NA,"USA","ENG",0,-84.38257883,33.77251935,-84.38257883,33.77251935,-84.38357883,-84.38157883,33.77151935,33.77351935,"144 PONCE DE LEON",NA,NA,NA,"ATLANTA",NA,"GA",30308,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40840,"ZZ ALEXANDER ON PONCE         ","SLD","Residential","Florida",3285,"Atlanta",4877,"Atl-Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-20,"144 PONCE DE LEON","ATLANTA","GA",30308,"2003","Mid-Rise","Disposition","DSP     ","REIT - Res",1,330,314579,61,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40840,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 815-8020 ",2003,"2003",2013-11-19,NA,NA,NA,NA,NA,NA,"Atlanta",92,67
"1245",1245,"World","E6100000010C88C049B4531755C0F876AC9B50ED4040","M",99.55,"A","700 Phipps Blvd NW, Atlanta, Georgia, 30326","700 Phipps Blvd NW, Atlanta, GA, 30326, USA","700 Phipps Blvd NW","StreetAddress","","","700 Phipps Blvd NW, Atlanta, Georgia, 30326",NA,NA,20,NA,700,670,710,"670-710","L","",NA,"Phipps","Blvd","NW",NA,NA,NA,NA,NA,NA,NA,"700 Phipps Blvd NW",NA,NA,"North Buckhead",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30326,NA,"USA","ENG",0,-84.3644839,33.85402246,-84.3644839,33.85402246,-84.3654839,-84.3634839,33.85302246,33.85502246,"700 PHIPPS BLVD",NA,NA,NA,"ATLANTA",NA,"GA",30326,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40841,"ZZ ESTATES AT PHIPPS          ","SLD","Residential","Florida",3285,"Atlanta",5039,"Atlanta Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-10,"700 PHIPPS BLVD","ATLANTA","GA",30326,"1996","Garden","Disposition","DSP     ","REIT - Res",1,234,253075,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40841,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 261-4015 ",1996,"1996",2011-03-23,NA,NA,NA,NA,NA,NA,"Atlanta",80,55
"1246",1246,"World","E6100000010C780F79C67C1555C040A7CEAD94E94040","M",99.55,"A","1570 Sheridan Rd NE, Atlanta, Georgia, 30324","1570 Sheridan Rd NE, Atlanta, GA, 30324, USA","1570 Sheridan Rd NE","StreetAddress","","","1570 Sheridan Rd NE, Atlanta, Georgia, 30324",NA,NA,20,NA,1570,1598,1570,"1570-1598","R","",NA,"Sheridan","Rd","NE",NA,NA,NA,NA,NA,NA,NA,"1570 Sheridan Rd NE",NA,NA,"",NA,"Atlanta","Atlanta Metro Area","Dekalb","Georgia","GA",NA,"",30324,NA,"USA","ENG",0,-84.33574068,33.82484982,-84.33574068,33.82484982,-84.33674068,-84.33474068,33.82384982,33.82584982,"1570 SHERIDAN ROAD",NA,NA,NA,"ATLANTA",NA,"GA",30324,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40842,"ZZ PRESERVE AT BRIARCLIFF     ","SLD","Residential","Florida",3285,"Atlanta",4879,"N Dekalb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-22,"1570 SHERIDAN ROAD","ATLANTA","GA",30324,"1994","Garden","Disposition","DSP     ","REIT - Res",1,182,181398,0,1,2,3,0,"N","N","N","WATCH LIST YES","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40842,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 634-4599 ",1994,"1994",2013-02-21,NA,NA,NA,NA,NA,NA,"Atlanta",68,42
"1247",1247,"World","E6100000010CD8C0D98AB61755C0D00E621BFCE84040","M",100,"A","600 Garson Dr NE, Atlanta, Georgia, 30324","600 Garson Dr NE, Atlanta, GA, 30324, USA","600 Garson Dr NE","StreetAddress","","","600 Garson Dr NE, Atlanta, Georgia, 30324",NA,NA,20,NA,600,582,698,"582-698","R","",NA,"Garson","Dr","NE",NA,NA,NA,NA,NA,NA,NA,"600 Garson Dr NE",NA,NA,"",NA,"Atlanta","Atlanta Metro Area","Fulton","Georgia","GA",NA,"",30324,NA,"USA","ENG",0,-84.3705165,33.82019369,-84.3705165,33.82019369,-84.3715165,-84.3695165,33.81919369,33.82119369,"600 GARSON DRIVE NE",NA,NA,NA,"ATLANTA",NA,"GA",30324,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",40843,"ZZ TUSCANY AT LINDBERGH       ","SLD","Residential","Florida",3285,"Atlanta",5026,"Buckhead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-03-17,"600 GARSON DRIVE NE","ATLANTA","GA",30324,"2001","Mid-Rise","Disposition","DSP     ","REIT - Res",1,324,335164,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,40843,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(404) 995-9229 ",2001,"2001",2013-06-11,NA,NA,NA,NA,NA,NA,"Atlanta",73,65
"1248",1248,"World","E6100000010C5CB576FEB4D154C090F38F0F513C4540","M",90.2,"A","23741 Pond Rd, Southfield, Michigan, 48033","23741 Pond Rd, Southfield, MI, 48033, USA","23741 Pond Rd","StreetAddress","","","23741 Pond Rd, Southfield, Michigan, 48033",NA,NA,20,NA,23741,23799,23721,"23721-23799","L","",NA,"Pond","Rd","",NA,NA,NA,NA,NA,NA,NA,"23741 Pond Rd",NA,NA,"",NA,"Southfield","Detroit Metro","Oakland","Michigan","MI",NA,"",48033,NA,"USA","ENG",0,-83.276672,42.47122378,-83.276672,42.47122378,-83.277672,-83.275672,42.47022378,42.47222378,"23741 POND ROAD",NA,NA,NA,"SOUTHFIELD",NA,"MI",48034,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",44702,"ZZ WALDEN WOOD                ","SLD","Residential","Northeast",3308,"Southeastern Michigan",5054,"Southeastern Michigan Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-24,"23741 POND ROAD","SOUTHFIELD","MI",48034,NA,"Garden","Disposition","DSP     ","REIT - Res",1,210,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,44702,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,NA,NA,2006-09-11,NA,NA,NA,NA,NA,NA,"Southfield",59,NA
"1249",1249,"World","E6100000010C5C13AC53E06B54C090621F885FC04440","M",100,"A","1701 E 12th St, Cleveland, Ohio, 44114","1701 E 12th St, Cleveland, OH, 44114, USA","1701 E 12th St","PointAddress","","","1701 E 12th St, Cleveland, Ohio, 44114",NA,NA,20,NA,1701,NA,NA,"","R","E",NA,"12th","St","",NA,NA,NA,NA,NA,NA,NA,"1701 E 12th St",NA,NA,"Playhouse Square",NA,"Cleveland","","Cuyahoga","Ohio","OH",NA,"",44114,NA,"USA","ENG",0,-81.68556682,41.5029154,-81.6853815,41.503005,-81.6863815,-81.6843815,41.502005,41.504005,"1701 E. 12TH STREET",NA,NA,NA,"CLEVELAND",NA,"OH",44114,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",44805,"ZZ RESERVE SQUARE - HOTEL     ","SLD","Condo","Northeast",3340,"Cleveland",5057,"Cleveland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-08-30,"1701 E. 12TH STREET","CLEVELAND","OH",44114,NA,"Other","Disposition","DSP     ","REIT - Ret",2,0,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,44805,NA,NA,"DSP       ","Disposition                             ","RTC       ","Retail Consolidated                     ","(216) 861-2700 ",NA,NA,2005-08-29,NA,NA,NA,NA,NA,NA,"Cleveland",95,85
"1250",1250,"World","E6100000010C5C13AC53E06B54C090621F885FC04440","M",100,"A","1701 E 12th St, Cleveland, Ohio, 44114","1701 E 12th St, Cleveland, OH, 44114, USA","1701 E 12th St","PointAddress","","","1701 E 12th St, Cleveland, Ohio, 44114",NA,NA,20,NA,1701,NA,NA,"","R","E",NA,"12th","St","",NA,NA,NA,NA,NA,NA,NA,"1701 E 12th St",NA,NA,"Playhouse Square",NA,"Cleveland","","Cuyahoga","Ohio","OH",NA,"",44114,NA,"USA","ENG",0,-81.68556682,41.5029154,-81.6853815,41.503005,-81.6863815,-81.6843815,41.502005,41.504005,"1701 E. 12TH STREET",NA,NA,NA,"CLEVELAND",NA,"OH",44114,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",44820,"ZZ RESERVE SQUARE - STANDARD  ","SLD","Residential","Northeast",3340,"Cleveland",5057,"Cleveland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-08-30,"1701 E. 12TH STREET","CLEVELAND","OH",44114,NA,"High-Rise","Disposition","DSP     ","REIT - Ret",2,747,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,44820,NA,NA,"DSP       ","Disposition                             ","RTC       ","Retail Consolidated                     ","(216) 861-2700 ",NA,NA,2005-08-29,NA,NA,NA,NA,NA,NA,"Cleveland",95,85
"1251",1251,"World","E6100000010C5C13AC53E06B54C090621F885FC04440","M",100,"A","1701 E 12th St, Cleveland, Ohio, 44114","1701 E 12th St, Cleveland, OH, 44114, USA","1701 E 12th St","PointAddress","","","1701 E 12th St, Cleveland, Ohio, 44114",NA,NA,20,NA,1701,NA,NA,"","R","E",NA,"12th","St","",NA,NA,NA,NA,NA,NA,NA,"1701 E 12th St",NA,NA,"Playhouse Square",NA,"Cleveland","","Cuyahoga","Ohio","OH",NA,"",44114,NA,"USA","ENG",0,-81.68556682,41.5029154,-81.6853815,41.503005,-81.6863815,-81.6843815,41.502005,41.504005,"1701 E. 12TH STREET",NA,NA,NA,"CLEVELAND",NA,"OH",44114,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",44890,"ZZ RSRV SQUARE-COMM AREA      ","SLD","Residential","Northeast",3340,"Cleveland",5057,"Cleveland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-24,"1701 E. 12TH STREET","CLEVELAND","OH",44114,NA,"Retail","Disposition","DSP     ","REIT - Ret",2,0,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,44890,NA,NA,"DSP       ","Disposition                             ","RTC       ","Retail Consolidated                     ","(216) 861-2700 ",NA,NA,2006-09-11,NA,NA,NA,NA,NA,NA,"Cleveland",95,85
"1252",1252,"World","E6100000010C180825733C0556C088AFF6B7D1E34440","M",100,"A","5800 Forest View Rd, Lisle, Illinois, 60532","5800 Forest View Rd, Lisle, IL, 60532, USA","5800 Forest View Rd","PointAddress","","","5800 Forest View Rd, Lisle, Illinois, 60532",NA,NA,20,NA,5800,NA,NA,"","L","",NA,"Forest View","Rd","",NA,NA,NA,NA,NA,NA,NA,"5800 Forest View Rd",NA,NA,"",NA,"Lisle","Chicagoland","DuPage","Illinois","IL",NA,"",60532,NA,"USA","ENG",0,-88.08181456,41.7798376,-88.082451,41.779719,-88.083451,-88.081451,41.778719,41.780719,"5800 FOREST VIEW ROAD",NA,NA,NA,"LISLE",NA,"IL",60532,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",49110,"ZZ FOUR LAKES PHASE 3 4       ","SLD","Condo","Northeast",3291,"Chicago",5044,"Chicago Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-08-11,"5800 FOREST VIEW ROAD","LISLE","IL",60532,NA,"Mid-Rise","Disposition","DSP     ","REIT - Res",1,168,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,49110,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,NA,NA,2005-06-09,NA,NA,NA,NA,NA,NA,"Lisle",35,NA
"1253",1253,"World","E6100000010C180825733C0556C088AFF6B7D1E34440","M",100,"A","5800 Forest View Rd, Lisle, Illinois, 60532","5800 Forest View Rd, Lisle, IL, 60532, USA","5800 Forest View Rd","PointAddress","","","5800 Forest View Rd, Lisle, Illinois, 60532",NA,NA,20,NA,5800,NA,NA,"","L","",NA,"Forest View","Rd","",NA,NA,NA,NA,NA,NA,NA,"5800 Forest View Rd",NA,NA,"",NA,"Lisle","Chicagoland","DuPage","Illinois","IL",NA,"",60532,NA,"USA","ENG",0,-88.08181456,41.7798376,-88.082451,41.779719,-88.083451,-88.081451,41.778719,41.780719,"5800 FOREST VIEW ROAD",NA,NA,NA,"LISLE",NA,"IL",60532,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",49115,"ZZ FOUR LAKES PHASE 5         ","SLD","Residential","Northeast",3291,"Chicago",5044,"Chicago Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-08-11,"5800 FOREST VIEW ROAD","LISLE","IL",60532,NA,"High-Rise","Disposition","DSP     ","REIT - Res",1,478,NA,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,49115,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ",NA,NA,NA,2007-04-16,NA,NA,NA,NA,NA,NA,"Lisle",35,NA
